ano,uf,regiao,causa_acidente,faixa_horario,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2022,AP,Norte,Objeto estático sobre o leito carroçável,Manhã,1,0,0,0,1,0.0
2022,AP,Norte,Pedestre cruzava a pista fora da faixa,Manhã,1,0,0,0,1,0.0
2022,AP,Norte,Pedestre cruzava a pista fora da faixa,Tarde,1,0,0,0,1,0.0
2022,AP,Norte,Pista Escorregadia,Tarde,4,1,0,4,5,0.25
2022,AP,Norte,Pista esburacada,Noite,1,1,0,1,1,1.0
2022,AP,Norte,Pista esburacada,Tarde,1,1,0,1,2,1.0
2022,AP,Norte,Problema com o freio,Tarde,1,1,1,1,2,1.0
2022,AP,Norte,Problema na suspensão,Tarde,1,1,0,1,1,1.0
2022,AP,Norte,Reação tardia ou ineficiente do condutor,Madrugada,4,1,1,0,2,0.25
2022,AP,Norte,Reação tardia ou ineficiente do condutor,Manhã,4,0,0,0,6,0.0
2022,AP,Norte,Reação tardia ou ineficiente do condutor,Noite,6,2,2,1,14,0.333333
2022,AP,Norte,Restrição de visibilidade em curvas horizontais,Noite,1,0,0,0,0,0.0
2022,AP,Norte,Retorno proibido,Tarde,1,0,0,0,1,0.0
2022,AP,Norte,Transitar na contramão,Madrugada,1,0,0,0,0,0.0
2022,AP,Norte,Transitar na contramão,Manhã,4,2,1,2,10,0.5
2022,AP,Norte,Transitar na contramão,Noite,4,2,1,1,5,0.5
2022,AP,Norte,Transitar na contramão,Tarde,4,3,0,5,11,0.75
2022,AP,Norte,Transitar no acostamento,Tarde,1,1,1,0,1,1.0
2022,AP,Norte,Ultrapassagem Indevida,Manhã,1,1,0,2,2,1.0
2022,AP,Norte,Ultrapassagem Indevida,Noite,3,2,2,2,9,0.666667
2022,AP,Norte,Ultrapassagem Indevida,Tarde,2,0,0,0,1,0.0
2022,AP,Norte,Velocidade Incompatível,Madrugada,2,1,0,1,1,0.5
2022,AP,Norte,Velocidade Incompatível,Manhã,7,4,0,6,10,0.571429
2022,AP,Norte,Velocidade Incompatível,Noite,1,0,0,0,1,0.0
2022,AP,Norte,Velocidade Incompatível,Tarde,8,6,3,6,18,0.75
2022,BA,Nordeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,8,4,2,2,6,0.5
2022,BA,Nordeste,Acessar a via sem observar a presença dos outros veículos,Manhã,101,42,8,40,124,0.415842
2022,BA,Nordeste,Acessar a via sem observar a presença dos outros veículos,Noite,95,37,8,32,118,0.389474
2022,BA,Nordeste,Acessar a via sem observar a presença dos outros veículos,Tarde,108,40,11,41,153,0.37037
2022,BA,Nordeste,Acesso irregular,Madrugada,2,2,2,0,2,1.0
2022,BA,Nordeste,Acesso irregular,Manhã,13,3,1,2,14,0.230769
2022,BA,Nordeste,Acesso irregular,Noite,10,3,0,3,10,0.3
2022,BA,Nordeste,Acesso irregular,Tarde,9,4,1,4,11,0.444444
2022,BA,Nordeste,Acostamento em desnível,Madrugada,2,0,0,0,3,0.0
2022,BA,Nordeste,Acostamento em desnível,Manhã,4,1,0,2,6,0.25
2022,BA,Nordeste,Acostamento em desnível,Noite,4,0,0,0,4,0.0
2022,BA,Nordeste,Acostamento em desnível,Tarde,8,0,0,0,8,0.0
2022,BA,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Manhã,3,1,0,1,3,0.333333
2022,BA,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Noite,2,0,0,0,2,0.0
2022,BA,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Tarde,5,1,0,1,4,0.2
2022,BA,Nordeste,Acumulo de água sobre o pavimento,Madrugada,2,0,0,0,2,0.0
2022,BA,Nordeste,Acumulo de água sobre o pavimento,Manhã,6,1,0,1,7,0.166667
2022,BA,Nordeste,Acumulo de água sobre o pavimento,Noite,6,4,2,3,8,0.666667
2022,BA,Nordeste,Acumulo de água sobre o pavimento,Tarde,9,2,0,2,8,0.222222
2022,BA,Nordeste,Acumulo de óleo sobre o pavimento,Madrugada,1,0,0,0,4,0.0
2022,BA,Nordeste,Acumulo de óleo sobre o pavimento,Manhã,2,0,0,0,1,0.0
2022,BA,Nordeste,Acumulo de óleo sobre o pavimento,Tarde,2,1,0,1,4,0.5
2022,BA,Nordeste,Afundamento ou ondulação no pavimento,Manhã,3,1,0,1,4,0.333333
2022,BA,Nordeste,Afundamento ou ondulação no pavimento,Noite,3,0,0,0,8,0.0
2022,BA,Nordeste,Afundamento ou ondulação no pavimento,Tarde,5,3,0,3,13,0.6
2022,BA,Nordeste,Animais na Pista,Madrugada,28,8,4,7,30,0.285714
2022,BA,Nordeste,Animais na Pista,Manhã,11,3,0,3,11,0.272727
2022,BA,Nordeste,Animais na Pista,Noite,42,19,9,15,57,0.452381
2022,BA,Nordeste,Animais na Pista,Tarde,10,2,0,2,14,0.2
2022,BA,Nordeste,Ausência de reação do condutor,Madrugada,41,16,5,12,49,0.390244
2022,BA,Nordeste,Ausência de reação do condutor,Manhã,84,21,9,14,111,0.25
2022,BA,Nordeste,Ausência de reação do condutor,Noite,80,37,13,33,119,0.4625
2022,BA,Nordeste,Ausência de reação do condutor,Tarde,79,22,5,21,108,0.278481
2022,BA,Nordeste,Ausência de sinalização,Madrugada,2,0,0,0,1,0.0
2022,BA,Nordeste,Ausência de sinalização,Manhã,4,2,4,0,7,0.5
2022,BA,Nordeste,Ausência de sinalização,Noite,6,5,3,2,8,0.833333
2022,BA,Nordeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,2,0,0,0,2,0.0
2022,BA,Nordeste,Avarias e/ou desgaste excessivo no pneu,Manhã,22,4,1,3,40,0.181818
2022,BA,Nordeste,Avarias e/ou desgaste excessivo no pneu,Noite,5,1,0,1,10,0.2
2022,BA,Nordeste,Avarias e/ou desgaste excessivo no pneu,Tarde,22,5,1,6,43,0.227273
2022,BA,Nordeste,Carga excessiva e/ou mal acondicionada,Madrugada,6,1,0,1,5,0.166667
2022,BA,Nordeste,Carga excessiva e/ou mal acondicionada,Manhã,7,3,1,3,7,0.428571
2022,BA,Nordeste,Carga excessiva e/ou mal acondicionada,Noite,4,2,1,1,5,0.5
2022,BA,Nordeste,Carga excessiva e/ou mal acondicionada,Tarde,10,3,2,1,10,0.3
2022,BA,Nordeste,Chuva,Madrugada,7,1,1,0,6,0.142857
2022,BA,Nordeste,Chuva,Manhã,19,4,1,4,22,0.210526
2022,BA,Nordeste,Chuva,Noite,19,7,4,5,25,0.368421
2022,BA,Nordeste,Chuva,Tarde,10,2,3,2,18,0.2
2022,BA,Nordeste,Condutor Dormindo,Madrugada,47,20,13,18,65,0.425532
2022,BA,Nordeste,Condutor Dormindo,Manhã,24,7,9,7,46,0.291667
2022,BA,Nordeste,Condutor Dormindo,Noite,27,13,5,12,39,0.481481
2022,BA,Nordeste,Condutor Dormindo,Tarde,27,7,1,7,32,0.259259
2022,BA,Nordeste,Condutor deixou de manter distância do veículo da frente,Madrugada,17,10,4,8,19,0.588235
2022,BA,Nordeste,Condutor deixou de manter distância do veículo da frente,Manhã,85,10,0,11,88,0.117647
2022,BA,Nordeste,Condutor deixou de manter distância do veículo da frente,Noite,45,10,2,8,44,0.222222
2022,BA,Nordeste,Condutor deixou de manter distância do veículo da frente,Tarde,91,16,6,14,109,0.175824
2022,BA,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Manhã,2,2,0,2,3,1.0
2022,BA,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Tarde,1,0,0,0,1,0.0
2022,BA,Nordeste,Condutor usando celular,Madrugada,1,1,1,0,5,1.0
2022,BA,Nordeste,Condutor usando celular,Manhã,1,0,0,0,1,0.0
2022,BA,Nordeste,Condutor usando celular,Noite,1,0,0,0,1,0.0
2022,BA,Nordeste,Condutor usando celular,Tarde,2,0,0,0,2,0.0
2022,BA,Nordeste,Conversão proibida,Madrugada,2,1,0,1,2,0.5
2022,BA,Nordeste,Conversão proibida,Manhã,15,5,1,4,22,0.333333
2022,BA,Nordeste,Conversão proibida,Noite,29,16,4,20,50,0.551724
2022,BA,Nordeste,Conversão proibida,Tarde,24,6,0,6,26,0.25
2022,BA,Nordeste,Curva acentuada,Madrugada,6,1,0,2,6,0.166667
2022,BA,Nordeste,Curva acentuada,Manhã,13,2,1,1,13,0.153846
2022,BA,Nordeste,Curva acentuada,Noite,6,1,1,0,6,0.166667
2022,BA,Nordeste,Curva acentuada,Tarde,16,7,1,10,21,0.4375
2022,BA,Nordeste,Declive acentuado,Noite,1,0,0,0,1,0.0
2022,BA,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,1,0,0,0,0,0.0
2022,BA,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Manhã,1,0,0,0,0,0.0
2022,BA,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Noite,16,8,9,8,31,0.5
2022,BA,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Tarde,1,0,0,0,2,0.0
2022,BA,Nordeste,Deixar de acionar o farol da motocicleta (ou similar),Noite,3,1,0,1,3,0.333333
2022,BA,Nordeste,Demais Fenômenos da natureza,Manhã,1,0,0,0,0,0.0
2022,BA,Nordeste,Demais Fenômenos da natureza,Tarde,1,0,0,0,1,0.0
2022,BA,Nordeste,Demais falhas mecânicas ou elétricas,Madrugada,27,0,0,0,9,0.0
2022,BA,Nordeste,Demais falhas mecânicas ou elétricas,Manhã,50,6,2,4,38,0.12
2022,BA,Nordeste,Demais falhas mecânicas ou elétricas,Noite,48,1,0,1,15,0.020833
2022,BA,Nordeste,Demais falhas mecânicas ou elétricas,Tarde,47,4,0,4,35,0.085106
2022,BA,Nordeste,Demais falhas na via,Manhã,7,2,0,2,5,0.285714
2022,BA,Nordeste,Demais falhas na via,Noite,6,2,2,1,7,0.333333
2022,BA,Nordeste,Demais falhas na via,Tarde,5,1,0,1,5,0.2
2022,BA,Nordeste,Desrespeitar a preferência no cruzamento,Madrugada,3,1,0,1,3,0.333333
2022,BA,Nordeste,Desrespeitar a preferência no cruzamento,Manhã,17,4,1,3,19,0.235294
2022,BA,Nordeste,Desrespeitar a preferência no cruzamento,Noite,11,2,0,2,14,0.181818
2022,BA,Nordeste,Desrespeitar a preferência no cruzamento,Tarde,31,8,2,7,28,0.258065
2022,BA,Nordeste,Desvio temporário,Madrugada,1,0,0,0,1,0.0
2022,BA,Nordeste,Desvio temporário,Noite,1,0,0,0,1,0.0
2022,BA,Nordeste,Desvio temporário,Tarde,1,0,0,0,1,0.0
2022,BA,Nordeste,Entrada inopinada do pedestre,Madrugada,1,1,1,0,1,1.0
2022,BA,Nordeste,Entrada inopinada do pedestre,Manhã,11,5,2,3,11,0.454545
2022,BA,Nordeste,Entrada inopinada do pedestre,Noite,20,17,12,5,21,0.85
2022,BA,Nordeste,Entrada inopinada do pedestre,Tarde,10,6,3,3,10,0.6
2022,BA,Nordeste,Estacionar ou parar em local proibido,Madrugada,2,2,2,1,3,1.0
2022,BA,Nordeste,Estacionar ou parar em local proibido,Manhã,2,1,0,1,2,0.5
2022,BA,Nordeste,Estacionar ou parar em local proibido,Noite,2,1,0,1,2,0.5
2022,BA,Nordeste,Estacionar ou parar em local proibido,Tarde,2,0,0,0,5,0.0
2022,BA,Nordeste,Falta de acostamento,Madrugada,1,0,0,0,0,0.0
2022,BA,Nordeste,Falta de acostamento,Manhã,3,0,0,0,3,0.0
2022,BA,Nordeste,Falta de acostamento,Noite,1,1,0,1,1,1.0
2022,BA,Nordeste,Falta de acostamento,Tarde,3,2,1,3,5,0.666667
2022,BA,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Madrugada,1,0,0,0,1,0.0
2022,BA,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Manhã,5,1,0,1,4,0.2
2022,BA,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Noite,1,1,1,0,3,1.0
2022,BA,Nordeste,Falta de elemento de contenção que evite a saída do leito carroçável,Tarde,1,1,1,0,2,1.0
2022,BA,Nordeste,Faróis desregulados,Noite,1,0,0,0,1,0.0
2022,BA,Nordeste,Frear bruscamente,Madrugada,3,1,0,1,1,0.333333
2022,BA,Nordeste,Frear bruscamente,Manhã,9,0,0,0,7,0.0
2022,BA,Nordeste,Frear bruscamente,Noite,5,0,0,0,9,0.0
2022,BA,Nordeste,Frear bruscamente,Tarde,7,1,0,1,8,0.142857
2022,BA,Nordeste,Fumaça,Manhã,2,1,2,0,3,0.5
2022,BA,Nordeste,Fumaça,Tarde,1,0,0,0,0,0.0
2022,BA,Nordeste,Iluminação deficiente,Noite,6,4,2,4,11,0.666667
2022,BA,Nordeste,Ingestão de substâncias psicoativas pelo condutor,Madrugada,4,0,0,0,4,0.0
2022,BA,Nordeste,Ingestão de substâncias psicoativas pelo condutor,Noite,1,0,0,0,0,0.0
2022,BA,Nordeste,Ingestão de substâncias psicoativas pelo condutor,Tarde,2,0,0,0,3,0.0
2022,BA,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Madrugada,5,3,1,2,4,0.6
2022,BA,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Manhã,2,0,0,0,3,0.0
2022,BA,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Noite,7,2,0,3,7,0.285714
2022,BA,Nordeste,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Tarde,1,1,0,1,1,1.0
2022,BA,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Madrugada,2,1,1,0,2,0.5
2022,BA,Nordeste,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Noite,5,3,2,1,6,0.6
2022,BA,Nordeste,Ingestão de álcool pelo condutor,Madrugada,45,19,7,14,42,0.422222
2022,BA,Nordeste,Ingestão de álcool pelo condutor,Manhã,15,7,0,7,16,0.466667
2022,BA,Nordeste,Ingestão de álcool pelo condutor,Noite,97,36,13,29,117,0.371134
2022,BA,Nordeste,Ingestão de álcool pelo condutor,Tarde,31,8,3,6,32,0.258065
2022,BA,Nordeste,Mal súbito do condutor,Manhã,10,3,0,3,12,0.3
2022,BA,Nordeste,Mal súbito do condutor,Noite,3,1,0,1,3,0.333333
2022,BA,Nordeste,Mal súbito do condutor,Tarde,10,3,1,2,9,0.3
2022,BA,Nordeste,Manobra de mudança de faixa,Madrugada,16,8,2,11,30,0.5
2022,BA,Nordeste,Manobra de mudança de faixa,Manhã,49,10,3,11,80,0.204082
2022,BA,Nordeste,Manobra de mudança de faixa,Noite,34,15,10,15,52,0.441176
2022,BA,Nordeste,Manobra de mudança de faixa,Tarde,46,16,8,19,76,0.347826
2022,BA,Nordeste,Modificação proibida,Tarde,1,0,0,0,0,0.0
2022,BA,Nordeste,Neblina,Madrugada,6,4,2,2,5,0.666667
2022,BA,Nordeste,Neblina,Manhã,5,3,0,5,12,0.6
2022,BA,Nordeste,Objeto estático sobre o leito carroçável,Madrugada,2,2,1,2,5,1.0
2022,BA,Nordeste,Objeto estático sobre o leito carroçável,Manhã,1,0,0,0,1,0.0
2022,BA,Nordeste,Objeto estático sobre o leito carroçável,Noite,5,2,1,1,5,0.4
2022,BA,Nordeste,Objeto estático sobre o leito carroçável,Tarde,8,4,1,4,10,0.5
2022,BA,Nordeste,Obras na pista,Madrugada,1,1,0,1,1,1.0
2022,BA,Nordeste,Obras na pista,Manhã,4,0,0,0,4,0.0
2022,BA,Nordeste,Obras na pista,Tarde,1,1,0,1,1,1.0
2022,BA,Nordeste,Obstrução na via,Madrugada,3,0,0,0,2,0.0
2022,BA,Nordeste,Obstrução na via,Tarde,2,0,0,0,1,0.0
2022,BA,Nordeste,Pedestre andava na pista,Madrugada,7,6,6,0,7,0.857143
2022,BA,Nordeste,Pedestre andava na pista,Manhã,6,4,3,1,7,0.666667
2022,BA,Nordeste,Pedestre andava na pista,Noite,27,23,12,14,33,0.851852
2022,BA,Nordeste,Pedestre andava na pista,Tarde,5,4,1,3,6,0.8
2022,BA,Nordeste,Pedestre cruzava a pista fora da faixa,Madrugada,2,1,0,1,2,0.5
2022,BA,Nordeste,Pedestre cruzava a pista fora da faixa,Manhã,4,4,1,3,4,1.0
2022,BA,Nordeste,Pedestre cruzava a pista fora da faixa,Noite,8,5,1,4,9,0.625
2022,BA,Nordeste,Pedestre cruzava a pista fora da faixa,Tarde,5,2,0,2,7,0.4
2022,BA,Nordeste,Pista Escorregadia,Madrugada,2,0,0,0,1,0.0
2022,BA,Nordeste,Pista Escorregadia,Manhã,9,0,0,0,10,0.0
2022,BA,Nordeste,Pista Escorregadia,Noite,5,0,0,0,8,0.0
2022,BA,Nordeste,Pista Escorregadia,Tarde,15,6,1,7,19,0.4
2022,BA,Nordeste,Pista em desnível,Manhã,2,0,0,0,3,0.0
2022,BA,Nordeste,Pista em desnível,Noite,1,1,0,1,1,1.0
2022,BA,Nordeste,Pista em desnível,Tarde,1,0,0,0,0,0.0
2022,BA,Nordeste,Pista esburacada,Madrugada,3,2,0,2,4,0.666667
2022,BA,Nordeste,Pista esburacada,Manhã,5,1,0,1,7,0.2
2022,BA,Nordeste,Pista esburacada,Noite,11,6,0,7,21,0.545455
2022,BA,Nordeste,Pista esburacada,Tarde,8,1,0,2,11,0.125
2022,BA,Nordeste,Problema com o freio,Madrugada,2,1,0,1,6,0.5
2022,BA,Nordeste,Problema com o freio,Manhã,8,3,1,3,15,0.375
2022,BA,Nordeste,Problema com o freio,Noite,4,1,1,0,5,0.25
2022,BA,Nordeste,Problema com o freio,Tarde,10,1,0,2,7,0.1
2022,BA,Nordeste,Problema na suspensão,Madrugada,2,0,0,0,3,0.0
2022,BA,Nordeste,Problema na suspensão,Manhã,2,0,0,0,4,0.0
2022,BA,Nordeste,Reação tardia ou ineficiente do condutor,Madrugada,49,17,10,13,61,0.346939
2022,BA,Nordeste,Reação tardia ou ineficiente do condutor,Manhã,102,24,6,20,120,0.235294
2022,BA,Nordeste,Reação tardia ou ineficiente do condutor,Noite,85,26,8,22,100,0.305882
2022,BA,Nordeste,Reação tardia ou ineficiente do condutor,Tarde,123,45,12,48,188,0.365854
2022,BA,Nordeste,Restrição de visibilidade em curvas horizontais,Madrugada,1,0,0,0,1,0.0
2022,BA,Nordeste,Restrição de visibilidade em curvas horizontais,Noite,1,1,0,1,3,1.0
2022,BA,Nordeste,Restrição de visibilidade em curvas verticais,Manhã,1,0,0,0,1,0.0
2022,BA,Nordeste,Restrição de visibilidade em curvas verticais,Noite,1,0,0,0,2,0.0
2022,BA,Nordeste,Restrição de visibilidade em curvas verticais,Tarde,1,1,1,2,3,1.0
2022,BA,Nordeste,Retorno proibido,Madrugada,1,0,0,0,1,0.0
2022,BA,Nordeste,Retorno proibido,Manhã,4,1,2,0,6,0.25
2022,BA,Nordeste,Retorno proibido,Noite,4,3,0,4,5,0.75
2022,BA,Nordeste,Retorno proibido,Tarde,6,5,3,4,8,0.833333
2022,BA,Nordeste,Sinalização mal posicionada,Tarde,1,0,0,0,1,0.0
2022,BA,Nordeste,Trafegar com motocicleta (ou similar) entre as faixas,Manhã,6,2,1,2,7,0.333333
2022,BA,Nordeste,Trafegar com motocicleta (ou similar) entre as faixas,Noite,5,2,0,2,5,0.4
2022,BA,Nordeste,Trafegar com motocicleta (ou similar) entre as faixas,Tarde,4,1,0,1,5,0.25
2022,BA,Nordeste,Transitar na contramão,Madrugada,32,19,17,12,45,0.59375
2022,BA,Nordeste,Transitar na contramão,Manhã,30,17,14,10,51,0.566667
2022,BA,Nordeste,Transitar na contramão,Noite,70,48,36,31,117,0.685714
2022,BA,Nordeste,Transitar na contramão,Tarde,39,22,16,19,71,0.564103
2022,BA,Nordeste,Transitar no acostamento,Manhã,5,3,3,0,5,0.6
2022,BA,Nordeste,Transitar no acostamento,Noite,9,5,1,5,13,0.555556
2022,BA,Nordeste,Transitar no acostamento,Tarde,12,6,1,7,13,0.5
2022,BA,Nordeste,Ultrapassagem Indevida,Madrugada,7,2,1,2,13,0.285714
2022,BA,Nordeste,Ultrapassagem Indevida,Manhã,60,26,8,30,89,0.433333
2022,BA,Nordeste,Ultrapassagem Indevida,Noite,61,30,28,35,134,0.491803
2022,BA,Nordeste,Ultrapassagem Indevida,Tarde,58,32,22,35,127,0.551724
2022,BA,Nordeste,Velocidade Incompatível,Madrugada,40,14,7,47,104,0.35
2022,BA,Nordeste,Velocidade Incompatível,Manhã,85,34,18,35,126,0.4
2022,BA,Nordeste,Velocidade Incompatível,Noite,67,31,15,25,95,0.462687
2022,BA,Nordeste,Velocidade Incompatível,Tarde,104,35,22,32,176,0.336538
2022,BA,Nordeste,Área urbana sem a presença de local apropriado para a travessia de pedestres,Noite,2,1,0,1,2,0.5
2022,CE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Madrugada,8,5,4,4,14,0.625
2022,CE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Manhã,62,20,4,19,88,0.322581
2022,CE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Noite,41,23,7,18,47,0.560976
2022,CE,Nordeste,Acessar a via sem observar a presença dos outros veículos,Tarde,54,21,4,19,62,0.388889
2022,CE,Nordeste,Acesso irregular,Madrugada,1,1,1,0,1,1.0
2022,CE,Nordeste,Acesso irregular,Manhã,4,0,0,0,3,0.0
2022,CE,Nordeste,Acesso irregular,Noite,6,2,2,0,10,0.333333
2022,CE,Nordeste,Acesso irregular,Tarde,3,1,0,1,3,0.333333
2022,CE,Nordeste,Acostamento em desnível,Manhã,1,0,0,0,1,0.0
2022,CE,Nordeste,Acostamento em desnível,Tarde,2,0,0,0,3,0.0
2022,CE,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Madrugada,2,2,0,2,3,1.0
2022,CE,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Manhã,3,0,0,0,3,0.0
2022,CE,Nordeste,Acumulo de areia ou detritos sobre o pavimento,Noite,1,0,0,0,2,0.0
2022,CE,Nordeste,Acumulo de água sobre o pavimento,Madrugada,1,0,0,0,1,0.0
2022,CE,Nordeste,Acumulo de água sobre o pavimento,Manhã,3,0,0,0,2,0.0
2022,CE,Nordeste,Acumulo de água sobre o pavimento,Noite,1,0,0,0,2,0.0
2022,CE,Nordeste,Acumulo de água sobre o pavimento,Tarde,3,1,0,1,4,0.333333
2022,CE,Nordeste,Afundamento ou ondulação no pavimento,Madrugada,2,1,0,1,1,0.5
2022,CE,Nordeste,Afundamento ou ondulação no pavimento,Manhã,2,0,0,0,1,0.0
2022,CE,Nordeste,Afundamento ou ondulação no pavimento,Noite,5,2,0,2,5,0.4
2022,CE,Nordeste,Afundamento ou ondulação no pavimento,Tarde,1,0,0,0,2,0.0
2022,CE,Nordeste,Animais na Pista,Madrugada,8,2,2,0,6,0.25
2022,CE,Nordeste,Animais na Pista,Manhã,2,2,0,2,4,1.0
2022,CE,Nordeste,Animais na Pista,Noite,22,7,0,8,25,0.318182
2022,CE,Nordeste,Animais na Pista,Tarde,2,0,0,0,2,0.0
2022,CE,Nordeste,Ausência de reação do condutor,Madrugada,20,8,4,4,18,0.4
2022,CE,Nordeste,Ausência de reação do condutor,Manhã,48,12,0,13,69,0.25
2022,CE,Nordeste,Ausência de reação do condutor,Noite,26,10,2,10,29,0.384615
2022,CE,Nordeste,Ausência de reação do condutor,Tarde,33,11,5,7,43,0.333333
2022,CE,Nordeste,Ausência de sinalização,Madrugada,2,1,1,0,3,0.5
2022,CE,Nordeste,Ausência de sinalização,Noite,2,0,0,0,2,0.0
2022,CE,Nordeste,Ausência de sinalização,Tarde,1,0,0,0,1,0.0
2022,CE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Madrugada,3,1,0,1,4,0.333333
2022,CE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Manhã,10,0,0,0,14,0.0
2022,CE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Noite,4,0,0,0,6,0.0
2022,CE,Nordeste,Avarias e/ou desgaste excessivo no pneu,Tarde,7,1,3,2,15,0.142857
2022,CE,Nordeste,Carga excessiva e/ou mal acondicionada,Madrugada,1,0,0,0,0,0.0
2022,CE,Nordeste,Carga excessiva e/ou mal acondicionada,Manhã,2,0,0,0,2,0.0
2022,CE,Nordeste,Carga excessiva e/ou mal acondicionada,Tarde,3,1,0,1,2,0.333333
2022,CE,Nordeste,Chuva,Madrugada,3,2,1,1,4,0.666667
2022,CE,Nordeste,Chuva,Manhã,5,1,0,1,6,0.2
2022,CE,Nordeste,Chuva,Noite,1,0,0,0,2,0.0
2022,CE,Nordeste,Chuva,Tarde,2,0,0,0,3,0.0
2022,CE,Nordeste,Condutor Dormindo,Madrugada,9,3,1,4,12,0.333333
2022,CE,Nordeste,Condutor Dormindo,Manhã,14,4,1,4,13,0.285714
2022,CE,Nordeste,Condutor Dormindo,Noite,4,1,0,2,7,0.25
2022,CE,Nordeste,Condutor Dormindo,Tarde,7,4,3,3,9,0.571429
2022,CE,Nordeste,Condutor deixou de manter distância do veículo da frente,Madrugada,5,1,0,2,7,0.2
2022,CE,Nordeste,Condutor deixou de manter distância do veículo da frente,Manhã,61,15,0,16,76,0.245902
2022,CE,Nordeste,Condutor deixou de manter distância do veículo da frente,Noite,21,5,0,7,23,0.238095
2022,CE,Nordeste,Condutor deixou de manter distância do veículo da frente,Tarde,57,11,0,11,63,0.192982
2022,CE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Madrugada,1,1,0,1,1,1.0
2022,CE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Manhã,9,2,0,2,13,0.222222
2022,CE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Noite,1,0,0,0,1,0.0
2022,CE,Nordeste,Condutor desrespeitou a iluminação vermelha do semáforo,Tarde,5,1,0,1,7,0.2
2022,CE,Nordeste,Condutor usando celular,Tarde,1,1,0,1,1,1.0
2022,CE,Nordeste,Conversão proibida,Manhã,4,1,1,0,8,0.25
2022,CE,Nordeste,Conversão proibida,Noite,6,1,0,1,6,0.166667
2022,CE,Nordeste,Conversão proibida,Tarde,8,5,1,6,12,0.625
2022,CE,Nordeste,Curva acentuada,Manhã,1,0,0,0,2,0.0
2022,CE,Nordeste,Curva acentuada,Noite,2,0,0,0,7,0.0
2022,CE,Nordeste,Declive acentuado,Manhã,1,0,0,0,1,0.0
2022,CE,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Madrugada,2,0,0,0,2,0.0
2022,CE,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Manhã,1,0,0,0,0,0.0
2022,CE,Nordeste,Deficiência do Sistema de Iluminação/Sinalização,Noite,6,4,3,3,9,0.666667
2022,CE,Nordeste,Deixar de acionar o farol da motocicleta (ou similar),Noite,2,1,0,1,2,0.5
2022,CE,Nordeste,Demais Fenômenos da natureza,Tarde,2,0,0,0,2,0.0
2022,CE,Nordeste,Demais falhas mecânicas ou elétricas,Madrugada,6,1,1,0,4,0.166667
2022,CE,Nordeste,Demais falhas mecânicas ou elétricas,Manhã,27,4,0,5,32,0.148148
2022,CE,Nordeste,Demais falhas mecânicas ou elétricas,Noite,11,4,0,4,12,0.363636
2022,CE,Nordeste,Demais falhas mecânicas ou elétricas,Tarde,18,3,2,4,18,0.166667
2022,CE,Nordeste,Demais falhas na via,Madrugada,3,1,0,1,1,0.333333
2022,CE,Nordeste,Demais falhas na via,Manhã,3,1,0,1,3,0.333333
2022,CE,Nordeste,Demais falhas na via,Noite,8,2,0,2,9,0.25
2022,CE,Nordeste,Demais falhas na via,Tarde,1,0,0,0,2,0.0
2022,CE,Nordeste,Desrespeitar a preferência no cruzamento,Manhã,9,3,0,4,11,0.333333
2022,CE,Nordeste,Desrespeitar a preferência no cruzamento,Noite,7,1,0,2,8,0.142857
