data,ano,mes_numero,dia_semana,dia_semana_numero,fim_semana,uf,regiao,total_acidentes,total_graves_fatais,total_mortos,total_feridos_graves,total_vitimas,taxa_gravidade
2024-05-29,2024,5,quarta-feira,3,False,ES,Sudeste,7,2,0,3,11,0.285714
2024-05-29,2024,5,quarta-feira,3,False,GO,Centro-Oeste,9,3,1,2,12,0.333333
2024-05-29,2024,5,quarta-feira,3,False,MA,Nordeste,4,1,1,1,6,0.25
2024-05-29,2024,5,quarta-feira,3,False,MG,Sudeste,29,15,5,10,42,0.517241
2024-05-29,2024,5,quarta-feira,3,False,MS,Centro-Oeste,3,2,0,2,3,0.666667
2024-05-29,2024,5,quarta-feira,3,False,MT,Centro-Oeste,10,6,1,5,12,0.6
2024-05-29,2024,5,quarta-feira,3,False,PA,Norte,4,3,1,3,4,0.75
2024-05-29,2024,5,quarta-feira,3,False,PB,Nordeste,6,1,1,0,8,0.166667
2024-05-29,2024,5,quarta-feira,3,False,PE,Nordeste,5,0,0,0,1,0.0
2024-05-29,2024,5,quarta-feira,3,False,PI,Nordeste,5,1,0,1,3,0.2
2024-05-29,2024,5,quarta-feira,3,False,PR,Sul,20,5,0,6,18,0.25
2024-05-29,2024,5,quarta-feira,3,False,RJ,Sudeste,19,6,4,2,24,0.315789
2024-05-29,2024,5,quarta-feira,3,False,RN,Nordeste,7,2,0,2,9,0.285714
2024-05-29,2024,5,quarta-feira,3,False,RO,Norte,3,1,0,1,4,0.333333
2024-05-29,2024,5,quarta-feira,3,False,RS,Sul,13,1,0,1,13,0.076923
2024-05-29,2024,5,quarta-feira,3,False,SC,Sul,38,12,2,12,46,0.315789
2024-05-29,2024,5,quarta-feira,3,False,SE,Nordeste,3,0,0,0,4,0.0
2024-05-29,2024,5,quarta-feira,3,False,SP,Sudeste,18,5,0,5,19,0.277778
2024-05-29,2024,5,quarta-feira,3,False,TO,Norte,1,0,0,0,0,0.0
2024-05-30,2024,5,quinta-feira,4,False,AL,Nordeste,2,0,0,0,1,0.0
2024-05-30,2024,5,quinta-feira,4,False,BA,Nordeste,8,4,1,3,9,0.5
2024-05-30,2024,5,quinta-feira,4,False,CE,Nordeste,5,4,0,4,6,0.8
2024-05-30,2024,5,quinta-feira,4,False,DF,Centro-Oeste,4,1,0,1,4,0.25
2024-05-30,2024,5,quinta-feira,4,False,ES,Sudeste,4,2,1,1,6,0.5
2024-05-30,2024,5,quinta-feira,4,False,GO,Centro-Oeste,10,3,0,3,4,0.3
2024-05-30,2024,5,quinta-feira,4,False,MA,Nordeste,2,1,0,1,1,0.5
2024-05-30,2024,5,quinta-feira,4,False,MG,Sudeste,25,4,1,5,28,0.16
2024-05-30,2024,5,quinta-feira,4,False,MS,Centro-Oeste,6,3,0,3,6,0.5
2024-05-30,2024,5,quinta-feira,4,False,MT,Centro-Oeste,10,1,0,2,13,0.1
2024-05-30,2024,5,quinta-feira,4,False,PA,Norte,1,1,1,0,2,1.0
2024-05-30,2024,5,quinta-feira,4,False,PB,Nordeste,3,0,0,0,3,0.0
2024-05-30,2024,5,quinta-feira,4,False,PE,Nordeste,9,2,0,2,10,0.222222
2024-05-30,2024,5,quinta-feira,4,False,PI,Nordeste,3,1,0,1,2,0.333333
2024-05-30,2024,5,quinta-feira,4,False,PR,Sul,27,7,0,7,44,0.259259
2024-05-30,2024,5,quinta-feira,4,False,RJ,Sudeste,13,0,0,0,13,0.0
2024-05-30,2024,5,quinta-feira,4,False,RN,Nordeste,3,0,0,0,5,0.0
2024-05-30,2024,5,quinta-feira,4,False,RO,Norte,6,1,0,1,7,0.166667
2024-05-30,2024,5,quinta-feira,4,False,RR,Norte,1,0,0,0,0,0.0
2024-05-30,2024,5,quinta-feira,4,False,RS,Sul,16,5,4,6,26,0.3125
2024-05-30,2024,5,quinta-feira,4,False,SC,Sul,27,11,1,12,32,0.407407
2024-05-30,2024,5,quinta-feira,4,False,SE,Nordeste,5,2,0,2,4,0.4
2024-05-30,2024,5,quinta-feira,4,False,SP,Sudeste,13,5,1,4,14,0.384615
2024-05-30,2024,5,quinta-feira,4,False,TO,Norte,2,0,0,0,1,0.0
2024-05-31,2024,5,sexta-feira,5,False,AL,Nordeste,1,0,0,0,1,0.0
2024-05-31,2024,5,sexta-feira,5,False,BA,Nordeste,13,7,4,6,18,0.538462
2024-05-31,2024,5,sexta-feira,5,False,CE,Nordeste,3,2,2,0,3,0.666667
2024-05-31,2024,5,sexta-feira,5,False,DF,Centro-Oeste,1,0,0,0,1,0.0
2024-05-31,2024,5,sexta-feira,5,False,ES,Sudeste,6,2,1,1,6,0.333333
2024-05-31,2024,5,sexta-feira,5,False,GO,Centro-Oeste,5,2,1,1,7,0.4
2024-05-31,2024,5,sexta-feira,5,False,MA,Nordeste,3,0,0,0,5,0.0
2024-05-31,2024,5,sexta-feira,5,False,MG,Sudeste,22,7,2,12,37,0.318182
2024-05-31,2024,5,sexta-feira,5,False,MS,Centro-Oeste,7,1,0,1,4,0.142857
2024-05-31,2024,5,sexta-feira,5,False,MT,Centro-Oeste,7,2,2,1,9,0.285714
2024-05-31,2024,5,sexta-feira,5,False,PA,Norte,1,1,0,1,1,1.0
2024-05-31,2024,5,sexta-feira,5,False,PB,Nordeste,7,2,0,2,12,0.285714
2024-05-31,2024,5,sexta-feira,5,False,PE,Nordeste,13,6,3,6,17,0.461538
2024-05-31,2024,5,sexta-feira,5,False,PI,Nordeste,9,2,0,2,8,0.222222
2024-05-31,2024,5,sexta-feira,5,False,PR,Sul,18,3,0,3,14,0.166667
2024-05-31,2024,5,sexta-feira,5,False,RJ,Sudeste,19,5,3,5,28,0.263158
2024-05-31,2024,5,sexta-feira,5,False,RN,Nordeste,3,1,1,0,1,0.333333
2024-05-31,2024,5,sexta-feira,5,False,RO,Norte,4,2,1,1,5,0.5
2024-05-31,2024,5,sexta-feira,5,False,RR,Norte,1,0,0,0,4,0.0
2024-05-31,2024,5,sexta-feira,5,False,RS,Sul,17,4,1,3,17,0.235294
2024-05-31,2024,5,sexta-feira,5,False,SC,Sul,28,8,1,8,34,0.285714
2024-05-31,2024,5,sexta-feira,5,False,SE,Nordeste,3,0,0,0,1,0.0
2024-05-31,2024,5,sexta-feira,5,False,SP,Sudeste,8,1,0,1,13,0.125
2024-05-31,2024,5,sexta-feira,5,False,TO,Norte,1,0,0,0,1,0.0
2024-06-01,2024,6,sábado,6,True,BA,Nordeste,14,5,1,4,17,0.357143
2024-06-01,2024,6,sábado,6,True,CE,Nordeste,4,2,2,3,7,0.5
2024-06-01,2024,6,sábado,6,True,DF,Centro-Oeste,4,0,0,0,4,0.0
2024-06-01,2024,6,sábado,6,True,ES,Sudeste,3,3,0,3,3,1.0
2024-06-01,2024,6,sábado,6,True,GO,Centro-Oeste,4,0,0,0,2,0.0
2024-06-01,2024,6,sábado,6,True,MA,Nordeste,3,2,1,1,2,0.666667
2024-06-01,2024,6,sábado,6,True,MG,Sudeste,21,6,0,7,22,0.285714
2024-06-01,2024,6,sábado,6,True,MS,Centro-Oeste,7,1,0,2,8,0.142857
2024-06-01,2024,6,sábado,6,True,MT,Centro-Oeste,7,1,0,1,5,0.142857
2024-06-01,2024,6,sábado,6,True,PA,Norte,3,0,0,0,2,0.0
2024-06-01,2024,6,sábado,6,True,PB,Nordeste,6,2,2,0,4,0.333333
2024-06-01,2024,6,sábado,6,True,PE,Nordeste,12,2,1,1,16,0.166667
2024-06-01,2024,6,sábado,6,True,PI,Nordeste,6,1,0,1,7,0.166667
2024-06-01,2024,6,sábado,6,True,PR,Sul,17,6,1,7,17,0.352941
2024-06-01,2024,6,sábado,6,True,RJ,Sudeste,21,8,5,4,26,0.380952
2024-06-01,2024,6,sábado,6,True,RN,Nordeste,3,0,0,0,3,0.0
2024-06-01,2024,6,sábado,6,True,RO,Norte,3,2,1,1,3,0.666667
2024-06-01,2024,6,sábado,6,True,RS,Sul,21,4,4,5,29,0.190476
2024-06-01,2024,6,sábado,6,True,SC,Sul,22,2,0,4,35,0.090909
2024-06-01,2024,6,sábado,6,True,SE,Nordeste,2,1,1,0,2,0.5
2024-06-01,2024,6,sábado,6,True,SP,Sudeste,11,3,1,2,15,0.272727
2024-06-01,2024,6,sábado,6,True,TO,Norte,3,1,0,1,3,0.333333
2024-06-02,2024,6,domingo,0,True,AC,Norte,1,0,0,0,0,0.0
2024-06-02,2024,6,domingo,0,True,AL,Nordeste,3,1,0,2,9,0.333333
2024-06-02,2024,6,domingo,0,True,AM,Norte,1,0,0,0,2,0.0
2024-06-02,2024,6,domingo,0,True,AP,Norte,1,0,0,0,0,0.0
2024-06-02,2024,6,domingo,0,True,BA,Nordeste,18,3,0,3,24,0.166667
2024-06-02,2024,6,domingo,0,True,CE,Nordeste,4,2,1,1,3,0.5
2024-06-02,2024,6,domingo,0,True,DF,Centro-Oeste,1,0,0,0,1,0.0
2024-06-02,2024,6,domingo,0,True,ES,Sudeste,8,4,0,4,9,0.5
2024-06-02,2024,6,domingo,0,True,GO,Centro-Oeste,19,6,1,6,29,0.315789
2024-06-02,2024,6,domingo,0,True,MA,Nordeste,4,3,6,1,8,0.75
2024-06-02,2024,6,domingo,0,True,MG,Sudeste,29,5,0,6,45,0.172414
2024-06-02,2024,6,domingo,0,True,MS,Centro-Oeste,10,2,3,1,15,0.2
2024-06-02,2024,6,domingo,0,True,MT,Centro-Oeste,7,1,1,0,7,0.142857
2024-06-02,2024,6,domingo,0,True,PA,Norte,5,3,1,2,9,0.6
2024-06-02,2024,6,domingo,0,True,PB,Nordeste,5,3,0,3,8,0.6
2024-06-02,2024,6,domingo,0,True,PE,Nordeste,10,1,1,0,6,0.1
2024-06-02,2024,6,domingo,0,True,PI,Nordeste,5,2,1,2,5,0.4
2024-06-02,2024,6,domingo,0,True,PR,Sul,27,10,3,8,30,0.37037
2024-06-02,2024,6,domingo,0,True,RJ,Sudeste,22,5,3,8,43,0.227273
2024-06-02,2024,6,domingo,0,True,RN,Nordeste,5,1,0,1,7,0.2
2024-06-02,2024,6,domingo,0,True,RO,Norte,3,2,1,1,5,0.666667
2024-06-02,2024,6,domingo,0,True,RS,Sul,27,6,1,10,40,0.222222
2024-06-02,2024,6,domingo,0,True,SC,Sul,34,11,4,8,48,0.323529
2024-06-02,2024,6,domingo,0,True,SP,Sudeste,13,3,1,3,13,0.230769
2024-06-02,2024,6,domingo,0,True,TO,Norte,4,0,0,0,5,0.0
2024-06-03,2024,6,segunda-feira,1,False,BA,Nordeste,16,5,0,6,20,0.3125
2024-06-03,2024,6,segunda-feira,1,False,CE,Nordeste,4,1,1,0,5,0.25
2024-06-03,2024,6,segunda-feira,1,False,DF,Centro-Oeste,3,0,0,0,3,0.0
2024-06-03,2024,6,segunda-feira,1,False,ES,Sudeste,12,1,0,1,17,0.083333
2024-06-03,2024,6,segunda-feira,1,False,GO,Centro-Oeste,8,1,0,2,8,0.125
2024-06-03,2024,6,segunda-feira,1,False,MA,Nordeste,6,1,0,1,11,0.166667
2024-06-03,2024,6,segunda-feira,1,False,MG,Sudeste,21,7,1,7,29,0.333333
2024-06-03,2024,6,segunda-feira,1,False,MS,Centro-Oeste,6,3,0,4,10,0.5
2024-06-03,2024,6,segunda-feira,1,False,MT,Centro-Oeste,3,1,0,1,3,0.333333
2024-06-03,2024,6,segunda-feira,1,False,PA,Norte,3,2,0,3,3,0.666667
2024-06-03,2024,6,segunda-feira,1,False,PB,Nordeste,8,0,0,0,7,0.0
2024-06-03,2024,6,segunda-feira,1,False,PE,Nordeste,6,3,0,3,6,0.5
2024-06-03,2024,6,segunda-feira,1,False,PI,Nordeste,8,4,1,3,13,0.5
2024-06-03,2024,6,segunda-feira,1,False,PR,Sul,17,5,2,3,25,0.294118
2024-06-03,2024,6,segunda-feira,1,False,RJ,Sudeste,22,4,1,5,29,0.181818
2024-06-03,2024,6,segunda-feira,1,False,RN,Nordeste,7,1,0,5,27,0.142857
2024-06-03,2024,6,segunda-feira,1,False,RO,Norte,1,0,0,0,0,0.0
2024-06-03,2024,6,segunda-feira,1,False,RR,Norte,1,1,0,1,2,1.0
2024-06-03,2024,6,segunda-feira,1,False,RS,Sul,12,1,0,1,10,0.083333
2024-06-03,2024,6,segunda-feira,1,False,SC,Sul,15,8,0,8,27,0.533333
2024-06-03,2024,6,segunda-feira,1,False,SE,Nordeste,3,0,0,0,3,0.0
2024-06-03,2024,6,segunda-feira,1,False,SP,Sudeste,14,1,1,0,14,0.071429
2024-06-03,2024,6,segunda-feira,1,False,TO,Norte,3,2,0,2,2,0.666667
2024-06-04,2024,6,terça-feira,2,False,AM,Norte,1,0,0,0,0,0.0
2024-06-04,2024,6,terça-feira,2,False,BA,Nordeste,11,5,2,3,12,0.454545
2024-06-04,2024,6,terça-feira,2,False,CE,Nordeste,2,1,0,1,2,0.5
2024-06-04,2024,6,terça-feira,2,False,DF,Centro-Oeste,3,0,0,0,3,0.0
2024-06-04,2024,6,terça-feira,2,False,ES,Sudeste,5,0,0,0,5,0.0
2024-06-04,2024,6,terça-feira,2,False,GO,Centro-Oeste,6,0,0,0,3,0.0
2024-06-04,2024,6,terça-feira,2,False,MA,Nordeste,7,3,0,4,8,0.428571
2024-06-04,2024,6,terça-feira,2,False,MG,Sudeste,18,5,2,4,20,0.277778
2024-06-04,2024,6,terça-feira,2,False,MS,Centro-Oeste,1,0,0,0,1,0.0
2024-06-04,2024,6,terça-feira,2,False,MT,Centro-Oeste,9,4,1,3,8,0.444444
2024-06-04,2024,6,terça-feira,2,False,PA,Norte,3,0,0,0,1,0.0
2024-06-04,2024,6,terça-feira,2,False,PB,Nordeste,4,2,1,1,5,0.5
2024-06-04,2024,6,terça-feira,2,False,PE,Nordeste,4,2,0,2,4,0.5
2024-06-04,2024,6,terça-feira,2,False,PI,Nordeste,5,2,0,2,5,0.4
2024-06-04,2024,6,terça-feira,2,False,PR,Sul,18,5,2,4,21,0.277778
2024-06-04,2024,6,terça-feira,2,False,RJ,Sudeste,10,1,1,0,13,0.1
2024-06-04,2024,6,terça-feira,2,False,RN,Nordeste,7,2,1,1,5,0.285714
2024-06-04,2024,6,terça-feira,2,False,RO,Norte,3,2,0,2,2,0.666667
2024-06-04,2024,6,terça-feira,2,False,RS,Sul,20,4,1,5,31,0.2
2024-06-04,2024,6,terça-feira,2,False,SC,Sul,15,1,0,1,19,0.066667
2024-06-04,2024,6,terça-feira,2,False,SP,Sudeste,12,2,1,1,11,0.166667
2024-06-05,2024,6,quarta-feira,3,False,AC,Norte,1,1,0,1,1,1.0
2024-06-05,2024,6,quarta-feira,3,False,AL,Nordeste,1,1,2,0,2,1.0
2024-06-05,2024,6,quarta-feira,3,False,BA,Nordeste,6,2,0,3,8,0.333333
2024-06-05,2024,6,quarta-feira,3,False,CE,Nordeste,4,1,0,1,6,0.25
2024-06-05,2024,6,quarta-feira,3,False,DF,Centro-Oeste,3,0,0,0,3,0.0
2024-06-05,2024,6,quarta-feira,3,False,ES,Sudeste,3,1,0,1,2,0.333333
2024-06-05,2024,6,quarta-feira,3,False,GO,Centro-Oeste,10,2,1,1,10,0.2
2024-06-05,2024,6,quarta-feira,3,False,MA,Nordeste,3,2,1,1,2,0.666667
2024-06-05,2024,6,quarta-feira,3,False,MG,Sudeste,16,3,1,2,19,0.1875
2024-06-05,2024,6,quarta-feira,3,False,MS,Centro-Oeste,4,2,0,2,8,0.5
2024-06-05,2024,6,quarta-feira,3,False,MT,Centro-Oeste,10,2,1,2,14,0.2
2024-06-05,2024,6,quarta-feira,3,False,PA,Norte,1,1,0,1,1,1.0
2024-06-05,2024,6,quarta-feira,3,False,PB,Nordeste,5,2,0,2,5,0.4
2024-06-05,2024,6,quarta-feira,3,False,PE,Nordeste,7,2,0,2,5,0.285714
2024-06-05,2024,6,quarta-feira,3,False,PI,Nordeste,5,2,0,2,4,0.4
2024-06-05,2024,6,quarta-feira,3,False,PR,Sul,19,6,3,4,23,0.315789
2024-06-05,2024,6,quarta-feira,3,False,RJ,Sudeste,17,7,4,4,22,0.411765
2024-06-05,2024,6,quarta-feira,3,False,RN,Nordeste,6,0,0,0,8,0.0
2024-06-05,2024,6,quarta-feira,3,False,RO,Norte,5,1,0,1,4,0.2
2024-06-05,2024,6,quarta-feira,3,False,RS,Sul,8,3,0,3,6,0.375
2024-06-05,2024,6,quarta-feira,3,False,SC,Sul,15,4,0,4,15,0.266667
2024-06-05,2024,6,quarta-feira,3,False,SE,Nordeste,2,2,1,1,3,1.0
2024-06-05,2024,6,quarta-feira,3,False,SP,Sudeste,11,2,0,2,11,0.181818
2024-06-05,2024,6,quarta-feira,3,False,TO,Norte,1,0,0,0,1,0.0
2024-06-06,2024,6,quinta-feira,4,False,AC,Norte,2,1,0,1,1,0.5
2024-06-06,2024,6,quinta-feira,4,False,AL,Nordeste,1,1,0,1,1,1.0
2024-06-06,2024,6,quinta-feira,4,False,BA,Nordeste,14,4,1,3,17,0.285714
2024-06-06,2024,6,quinta-feira,4,False,CE,Nordeste,7,4,2,3,13,0.571429
2024-06-06,2024,6,quinta-feira,4,False,ES,Sudeste,8,2,0,3,15,0.25
2024-06-06,2024,6,quinta-feira,4,False,GO,Centro-Oeste,9,3,0,3,9,0.333333
2024-06-06,2024,6,quinta-feira,4,False,MA,Nordeste,6,2,0,2,5,0.333333
2024-06-06,2024,6,quinta-feira,4,False,MG,Sudeste,17,3,0,5,26,0.176471
2024-06-06,2024,6,quinta-feira,4,False,MS,Centro-Oeste,3,2,0,2,2,0.666667
2024-06-06,2024,6,quinta-feira,4,False,MT,Centro-Oeste,6,2,0,2,6,0.333333
2024-06-06,2024,6,quinta-feira,4,False,PA,Norte,1,1,1,0,2,1.0
2024-06-06,2024,6,quinta-feira,4,False,PB,Nordeste,7,2,0,2,7,0.285714
2024-06-06,2024,6,quinta-feira,4,False,PE,Nordeste,11,2,0,2,8,0.181818
2024-06-06,2024,6,quinta-feira,4,False,PI,Nordeste,4,2,0,4,10,0.5
2024-06-06,2024,6,quinta-feira,4,False,PR,Sul,18,6,0,7,22,0.333333
2024-06-06,2024,6,quinta-feira,4,False,RJ,Sudeste,9,1,0,1,11,0.111111
2024-06-06,2024,6,quinta-feira,4,False,RN,Nordeste,3,2,0,2,6,0.666667
2024-06-06,2024,6,quinta-feira,4,False,RO,Norte,6,1,0,2,8,0.166667
2024-06-06,2024,6,quinta-feira,4,False,RR,Norte,1,0,0,0,2,0.0
2024-06-06,2024,6,quinta-feira,4,False,RS,Sul,16,1,0,1,21,0.0625
2024-06-06,2024,6,quinta-feira,4,False,SC,Sul,16,3,0,4,22,0.1875
2024-06-06,2024,6,quinta-feira,4,False,SE,Nordeste,1,0,0,0,1,0.0
2024-06-06,2024,6,quinta-feira,4,False,SP,Sudeste,14,3,1,2,14,0.214286
2024-06-06,2024,6,quinta-feira,4,False,TO,Norte,3,1,1,0,4,0.333333
2024-06-07,2024,6,sexta-feira,5,False,AC,Norte,1,1,0,1,5,1.0
2024-06-07,2024,6,sexta-feira,5,False,AM,Norte,1,0,0,0,1,0.0
2024-06-07,2024,6,sexta-feira,5,False,BA,Nordeste,11,5,2,3,11,0.454545
2024-06-07,2024,6,sexta-feira,5,False,CE,Nordeste,4,1,0,3,6,0.25
2024-06-07,2024,6,sexta-feira,5,False,DF,Centro-Oeste,5,2,1,2,7,0.4
2024-06-07,2024,6,sexta-feira,5,False,ES,Sudeste,3,0,0,0,4,0.0
2024-06-07,2024,6,sexta-feira,5,False,GO,Centro-Oeste,17,11,5,16,27,0.647059
2024-06-07,2024,6,sexta-feira,5,False,MA,Nordeste,3,1,1,1,3,0.333333
2024-06-07,2024,6,sexta-feira,5,False,MG,Sudeste,28,10,5,7,32,0.357143
2024-06-07,2024,6,sexta-feira,5,False,MS,Centro-Oeste,5,3,0,3,4,0.6
2024-06-07,2024,6,sexta-feira,5,False,MT,Centro-Oeste,9,3,1,2,8,0.333333
2024-06-07,2024,6,sexta-feira,5,False,PA,Norte,3,1,0,1,3,0.333333
2024-06-07,2024,6,sexta-feira,5,False,PB,Nordeste,4,0,0,0,3,0.0
2024-06-07,2024,6,sexta-feira,5,False,PE,Nordeste,15,3,1,4,19,0.2
2024-06-07,2024,6,sexta-feira,5,False,PI,Nordeste,3,2,0,2,3,0.666667
2024-06-07,2024,6,sexta-feira,5,False,PR,Sul,20,6,1,5,26,0.3
2024-06-07,2024,6,sexta-feira,5,False,RJ,Sudeste,20,4,0,5,21,0.2
2024-06-07,2024,6,sexta-feira,5,False,RN,Nordeste,4,1,0,1,3,0.25
2024-06-07,2024,6,sexta-feira,5,False,RO,Norte,6,1,0,1,6,0.166667
2024-06-07,2024,6,sexta-feira,5,False,RR,Norte,1,1,0,1,3,1.0
2024-06-07,2024,6,sexta-feira,5,False,RS,Sul,22,4,0,5,22,0.181818
2024-06-07,2024,6,sexta-feira,5,False,SC,Sul,24,11,2,10,26,0.458333
2024-06-07,2024,6,sexta-feira,5,False,SE,Nordeste,5,2,0,2,4,0.4
2024-06-07,2024,6,sexta-feira,5,False,SP,Sudeste,12,1,0,1,12,0.083333
2024-06-07,2024,6,sexta-feira,5,False,TO,Norte,1,0,0,0,2,0.0
2024-06-08,2024,6,sábado,6,True,AC,Norte,1,0,0,0,2,0.0
2024-06-08,2024,6,sábado,6,True,AL,Nordeste,3,0,0,0,4,0.0
2024-06-08,2024,6,sábado,6,True,AM,Norte,1,0,0,0,2,0.0
2024-06-08,2024,6,sábado,6,True,BA,Nordeste,10,5,3,5,18,0.5
2024-06-08,2024,6,sábado,6,True,CE,Nordeste,1,0,0,0,1,0.0
2024-06-08,2024,6,sábado,6,True,DF,Centro-Oeste,9,1,1,1,11,0.111111
2024-06-08,2024,6,sábado,6,True,ES,Sudeste,10,2,1,5,13,0.2
2024-06-08,2024,6,sábado,6,True,GO,Centro-Oeste,21,7,3,9,31,0.333333
2024-06-08,2024,6,sábado,6,True,MA,Nordeste,3,1,0,1,5,0.333333
2024-06-08,2024,6,sábado,6,True,MG,Sudeste,29,7,4,7,35,0.241379
2024-06-08,2024,6,sábado,6,True,MS,Centro-Oeste,7,5,0,5,8,0.714286
2024-06-08,2024,6,sábado,6,True,MT,Centro-Oeste,9,5,0,6,10,0.555556
2024-06-08,2024,6,sábado,6,True,PA,Norte,1,0,0,0,0,0.0
2024-06-08,2024,6,sábado,6,True,PB,Nordeste,3,1,0,1,2,0.333333
2024-06-08,2024,6,sábado,6,True,PE,Nordeste,17,7,2,6,24,0.411765
2024-06-08,2024,6,sábado,6,True,PI,Nordeste,2,0,0,0,1,0.0
2024-06-08,2024,6,sábado,6,True,PR,Sul,32,10,4,9,41,0.3125
2024-06-08,2024,6,sábado,6,True,RJ,Sudeste,29,8,4,4,36,0.275862
2024-06-08,2024,6,sábado,6,True,RN,Nordeste,4,2,0,2,4,0.5
2024-06-08,2024,6,sábado,6,True,RO,Norte,6,2,2,0,6,0.333333
2024-06-08,2024,6,sábado,6,True,RS,Sul,20,2,0,2,30,0.1
2024-06-08,2024,6,sábado,6,True,SC,Sul,19,4,1,3,16,0.210526
2024-06-08,2024,6,sábado,6,True,SE,Nordeste,3,1,1,0,3,0.333333
2024-06-08,2024,6,sábado,6,True,SP,Sudeste,18,3,0,3,14,0.166667
2024-06-08,2024,6,sábado,6,True,TO,Norte,4,2,1,1,6,0.5
2024-06-09,2024,6,domingo,0,True,AL,Nordeste,1,0,0,0,2,0.0
2024-06-09,2024,6,domingo,0,True,BA,Nordeste,14,4,2,3,18,0.285714
2024-06-09,2024,6,domingo,0,True,CE,Nordeste,3,1,0,1,4,0.333333
2024-06-09,2024,6,domingo,0,True,DF,Centro-Oeste,4,1,0,1,9,0.25
2024-06-09,2024,6,domingo,0,True,ES,Sudeste,5,3,2,2,6,0.6
2024-06-09,2024,6,domingo,0,True,GO,Centro-Oeste,20,6,2,6,25,0.3
2024-06-09,2024,6,domingo,0,True,MA,Nordeste,4,2,0,2,5,0.5
2024-06-09,2024,6,domingo,0,True,MG,Sudeste,30,11,3,11,52,0.366667
2024-06-09,2024,6,domingo,0,True,MS,Centro-Oeste,10,5,1,4,13,0.5
2024-06-09,2024,6,domingo,0,True,MT,Centro-Oeste,7,2,0,2,7,0.285714
2024-06-09,2024,6,domingo,0,True,PA,Norte,2,2,2,0,2,1.0
2024-06-09,2024,6,domingo,0,True,PB,Nordeste,6,2,1,1,6,0.333333
2024-06-09,2024,6,domingo,0,True,PE,Nordeste,7,2,1,3,11,0.285714
2024-06-09,2024,6,domingo,0,True,PI,Nordeste,3,3,2,2,4,1.0
2024-06-09,2024,6,domingo,0,True,PR,Sul,26,11,1,13,30,0.423077
2024-06-09,2024,6,domingo,0,True,RJ,Sudeste,17,5,1,4,23,0.294118
2024-06-09,2024,6,domingo,0,True,RN,Nordeste,4,3,1,2,7,0.75
2024-06-09,2024,6,domingo,0,True,RO,Norte,8,2,1,1,14,0.25
2024-06-09,2024,6,domingo,0,True,RR,Norte,2,1,0,11,46,0.5
2024-06-09,2024,6,domingo,0,True,RS,Sul,17,6,0,8,19,0.352941
2024-06-09,2024,6,domingo,0,True,SC,Sul,40,7,3,6,52,0.175
2024-06-09,2024,6,domingo,0,True,SE,Nordeste,3,1,1,0,3,0.333333
2024-06-09,2024,6,domingo,0,True,SP,Sudeste,10,3,1,3,14,0.3
2024-06-09,2024,6,domingo,0,True,TO,Norte,2,1,1,0,2,0.5
2024-06-10,2024,6,segunda-feira,1,False,AC,Norte,5,0,0,0,6,0.0
2024-06-10,2024,6,segunda-feira,1,False,AL,Nordeste,3,0,0,0,2,0.0
2024-06-10,2024,6,segunda-feira,1,False,AP,Norte,1,0,0,0,1,0.0
2024-06-10,2024,6,segunda-feira,1,False,BA,Nordeste,22,3,5,1,33,0.136364
2024-06-10,2024,6,segunda-feira,1,False,CE,Nordeste,6,2,0,2,5,0.333333
2024-06-10,2024,6,segunda-feira,1,False,ES,Sudeste,4,3,0,3,6,0.75
2024-06-10,2024,6,segunda-feira,1,False,GO,Centro-Oeste,5,1,1,0,3,0.2
2024-06-10,2024,6,segunda-feira,1,False,MA,Nordeste,1,0,0,0,1,0.0
2024-06-10,2024,6,segunda-feira,1,False,MG,Sudeste,17,3,1,2,14,0.176471
2024-06-10,2024,6,segunda-feira,1,False,MS,Centro-Oeste,8,2,0,2,9,0.25
2024-06-10,2024,6,segunda-feira,1,False,MT,Centro-Oeste,6,2,0,2,9,0.333333
2024-06-10,2024,6,segunda-feira,1,False,PA,Norte,4,2,0,2,4,0.5
2024-06-10,2024,6,segunda-feira,1,False,PB,Nordeste,6,1,0,1,7,0.166667
2024-06-10,2024,6,segunda-feira,1,False,PE,Nordeste,11,4,1,3,14,0.363636
2024-06-10,2024,6,segunda-feira,1,False,PI,Nordeste,8,1,0,1,11,0.125
2024-06-10,2024,6,segunda-feira,1,False,PR,Sul,28,8,0,8,30,0.285714
2024-06-10,2024,6,segunda-feira,1,False,RJ,Sudeste,18,5,2,4,23,0.277778
2024-06-10,2024,6,segunda-feira,1,False,RN,Nordeste,4,1,0,1,5,0.25
2024-06-10,2024,6,segunda-feira,1,False,RO,Norte,5,2,0,2,4,0.4
2024-06-10,2024,6,segunda-feira,1,False,RR,Norte,1,0,0,0,1,0.0
2024-06-10,2024,6,segunda-feira,1,False,RS,Sul,21,7,1,8,25,0.333333
2024-06-10,2024,6,segunda-feira,1,False,SC,Sul,21,7,3,4,22,0.333333
2024-06-10,2024,6,segunda-feira,1,False,SE,Nordeste,1,0,0,0,1,0.0
2024-06-10,2024,6,segunda-feira,1,False,SP,Sudeste,10,1,0,1,11,0.1
2024-06-10,2024,6,segunda-feira,1,False,TO,Norte,2,1,0,1,3,0.5
2024-06-11,2024,6,terça-feira,2,False,AC,Norte,1,1,0,1,1,1.0
